id,name,year,duration,genre,actors
2908,Rejuvenatrix,1988,90 min,"Horror, Sci-Fi","Vivian Lanko,John MacKay,James Hogue,Katell Pleven"
2909,A Chinese Tall Story,2005,106 min,"Action, Comedy, Drama","Nicholas Tse,Charlene Choi,Bingbing Fan,Bo-lin Chen"
2910,Superargo and the Faceless Giants,1968,80 min,"Adventure, Sci-Fi","Giovanni Cianfriglia,Guy Madison,Luisa Baratto,Diana Lorys"
2911,The Killer Eye,1999,72 min,"Comedy, Horror, Sci-Fi","Jacqueline Lovell,Jonathan Norman,Nanette Bianchi,Costas Koromilas"
2912,Programmed to Kill,1987,91 min,"Sci-Fi, Action","Robert Ginty,Sandahl Bergman,James Booth,Alex Courtney"
2913,Mistress Frankenstein,2000,80 min,"Comedy, Fantasy, Horror","Darian Caine,Heidi Christine,Victoria Vega,Jessie Harcourt"
2914,Mutant Species,1994,100 min,"Horror, Sci-Fi","Leo Rossi,Ted Prior,Denise Crosby,Grant Gelt"
2915,Rats,2003,92 min,"Horror, Sci-Fi, Thriller","Sara Downing,Amy Parks,Bailey Chase,Michael Zelniker"
2916,Memory Run,1995,89 min,"Action, Sci-Fi, Thriller","Karen Duffy,Saul Rubinek,Matt McCoy,Lynne Cormack"
2917,Space Rage,1985,77 min,"Action, Sci-Fi, Western","Richard Farnsworth,Michael Paré,John Laughlin,Lee Purcell"
2918,Pokémon the Movie: White - Victini and Zekrom,2011,88 min,"Animation, Adventure, Drama","Rica Matsumoto,Ikue Ôtani,Hideki Takahashi,Takeshi Tsuruno"
2919,War of the Colossal Beast,1958,69 min,"Horror, Sci-Fi","Sally Fraser,Roger Pace,Duncan 'Dean' Parkin,Russ Bender"
2920,Hydra,2009,94 min,"Action, Adventure, Horror","George Stults,Dawn Olivieri,Michael Shamus Wiles,Alex McArthur"
2921,Maayavan,2017,129 min,"Mystery, Sci-Fi, Thriller","Sundeep Kishan,Lavanya Tripathi,Daniel Balaji,Mime Gopi"
2922,Spawn of the Slithis,1978,86 min,"Horror, Sci-Fi","Alan Blanchard,Judy Motulsky,J.C. Claire,Dennis Falt"
2923,Pegasus Vs. Chimera,2012,90 min,"Fantasy, Horror, Sci-Fi","Sebastian Roché,Nazneen Contractor,Rae Dawn Chong,James Kidnie"
2924,Turbulent Skies,2010,82 min,"Action, Adventure, Drama","Casper Van Dien,Brad Dourif,Nicole Eggert,Patrick Muldoon"
2925,Future War,1997,90 min,"Action, Fantasy, Sci-Fi","Daniel Bernhardt,Robert Z'Dar,Travis Brooks Stewart,Kazja"
2926,Stag Night of the Dead,2010,81 min,"Action, Comedy, Horror","Sebastian Street,Sophie Lovell Anderson,Bruce Lawrence,James G. Fain"
2927,Phantom from Space,1953,73 min,"Horror, Sci-Fi","Ted Cooper,Tom Daly,Steve Acton,Burt Wenland"
2928,Space Probe Taurus,1965,81 min,"Horror, Sci-Fi","Francine York,James Brown,Baynes Barron,Russ Bender"
2929,The Earth Dies Screaming,1964,62 min,"Horror, Sci-Fi","Willard Parker,Virginia Field,Dennis Price,Thorley Walters"
2930,Demon Sex,2005,87 min,Sci-Fi,"Brinke Stevens,Vesper Burnett,Tuesday Coren,Toby Dammit"
2931,The Conquest of the Pole,1912,33 min,"Short, Adventure, Horror","Georges Méliès,Fernande Albany"
2932,Dead Season,2012,85 min,"Horror, Sci-Fi","Scott Peat,Marissa Merrill,James C. Burns,Corsica Wilson"
2933,Asteroid: Final Impact,2015,86 min,"Action, Adventure, Drama","Mark Lutz,Anna Van Hooft,Emilie Ullerup,Joshua J. Ballard"
2934,Alien Intruder,1993,120 min,Sci-Fi,"Maxwell Caulfield,Tracy Scoggins,Billy Dee Williams,Gary Roberts"
2935,The American Way,1986,92 min,"Comedy, Sci-Fi","Dennis Hopper,Michael J. Pollard,Eugene Lipinski,James Aubrey"
2936,Jaws in Japan,2009,70 min,"Action, Adventure, Comedy","Nonami Takizawa,Airi Nakajima,Megumi Haruno,Jun Kanaki"
2937,Pokémon the Movie: Kyurem vs. the Sword of Justice,2012,72 min,"Animation, Action, Adventure","Sarah Natochenny,Eileen Stevens,Jason Griffith,Vic Mignogna"
2938,An American Hippie in Israel,1972,95 min,"Action, Comedy, Sci-Fi","Asher Tzarfati,Shmuel Wolf,Lily Avidan,Tzila Karney"
2939,DC Super Hero Girls: Hero of the Year,2016,76 min,"Animation, Action, Adventure","Yvette Nicole Brown,Dean Cain,Greg Cipes,Jessica DiCicco"
2940,I Married a Strange Person!,1997,75 min,"Animation, Comedy, Drama","Charis Michelsen,Tom Larson,Richard Spore,Chris Cooke"
2941,Carnosaur 3: Primal Species,1996,85 min,"Action, Horror, Sci-Fi","Scott Valentine,Janet Gunn,Rick Dean,Anthony Peck"
2942,Transformations,1988,84 min,"Horror, Sci-Fi","Rex Smith,Lisa Langlois,Patrick Macnee,Christopher Neame"
2943,War of the Planets,1977,89 min,"Adventure, Sci-Fi","John Richardson,Yanti Somer,West Buchanan,Charles Borromel"
2944,Blood Suckers from Outer Space,1984,79 min,"Comedy, Horror, Sci-Fi","Robert Bradeen,Big John Brigham,Glen Coburn,Franny Coppenbarger"
2945,The Three Stooges in Orbit,1962,90 min,"Comedy, Sci-Fi","Larry Fine,Moe Howard,Joe DeRita,Carol Christensen"
2946,The Lost City,1935,240 min,Sci-Fi,"William 'Stage' Boyd,Kane Richmond,Claudia Dell,Josef Swickard"
2947,2103: The Deadly Wake,1997,100 min,"Drama, Sci-Fi, Thriller","Malcolm McDowell,Michael Paré,Heidi von Palleske,Mackenzie Gray"
2948,The Spirit of '76,1990,82 min,"Comedy, Sci-Fi","Mark Mothersbaugh,Gerald V. Casale,Carl Reiner,Nancye Ferguson"
2949,The Arrival,1991,103 min,"Horror, Sci-Fi","John Saxon,Joseph Culp,Robin Frates,Robert Sampson"
2950,Assassination Classroom: The Graduation,2016,118 min,"Action, Adventure, Comedy","Kanna Hashimoto,Masaki Suda,Kazunari Ninomiya,Ryôsuke Yamada"
2951,Parasite,2004,93 min,"Action, Adventure, Horror","Gary Condes,Saskia Gould,Conrad Whitaker,G.W. Stevens"
2952,Zombex,2013,90 min,"Horror, Sci-Fi, Thriller","Lew Temple,Malcolm McDowell,David Christopher,Sid Haig"
2953,Velocity Trap,1999,86 min,"Action, Sci-Fi","Olivier Gruner,Alicia Coppola,Ken Olandt,Jorja Fox"
2954,Alien Nation,1989,102 min,"Crime, Drama, Sci-Fi","Gary Graham,Eric Pierpoint,Michele Scarabelli,Lauren Woodland"
2955,Conquest of Space,1955,81 min,Sci-Fi,"Walter Brooke,Eric Fleming,Mickey Shaughnessy,Phil Foster"
2956,From Hell It Came,1957,71 min,"Horror, Sci-Fi","Tod Andrews,Tina Carver,Linda Watkins,John McNamara"
2957,Armitage III: Polymatrix,1996,90 min,"Animation, Action, Sci-Fi","Elizabeth Berkley,Kiefer Sutherland,Dan Woren,Wanda Nowicki"
2958,Paradox,2010,83 min,"Sci-Fi, Thriller","Kevin Sorbo,Steph Song,Christopher Judge,A.C. Peterson"
2959,Journey to the Center of the Earth,2008,87 min,"Action, Adventure, Sci-Fi","Greg Evigan,Dedee Pfeiffer,Jennifer Dorogi,Sara Tomko"
2960,Aa Dekhen Zara,2009,117 min,"Mystery, Sci-Fi, Thriller","Neil Nitin Mukesh,Bipasha Basu,Sophiya Chaudhary,Rahul Dev"
2961,Transatlantic Tunnel,1935,94 min,"Drama, Sci-Fi","Richard Dix,Leslie Banks,Madge Evans,Helen Vinson"
2962,Mutant Hunt,1987,75 min,"Action, Sci-Fi","Rick Gianasi,Mary Fahey,Ron Reynaldi,Taunie Vrenon"
2963,Trancers 5: Sudden Deth,1994,73 min,"Action, Comedy, Sci-Fi","Tim Thomerson,Stacie Randall,Ty Miller,Terri Ivens"
2964,The Lost World,1998,97 min,"Adventure, Sci-Fi","Patrick Bergin,Jayne Heitmeyer,Julian Casey,David Nerman"
2965,Valley of the Dragons,1961,82 min,"Adventure, Fantasy, Sci-Fi","Cesare Danova,Sean McClory,Joan Staley,Danielle De Metz"
2966,They Found Hell,2015,87 min,"Adventure, Fantasy, Horror","Chris Schellenger,Katy Reece,Austin Scott,Kabby Borders"
2967,Cloned,1997,120 min,"Action, Drama, Sci-Fi","Elizabeth Perkins,Bradley Whitford,Scott Paulin,Enrico Colantoni"
2968,S Club Seeing Double,2003,91 min,"Comedy, Drama, Musical","Tina Barrett,Jon Lee,Bradley McIntosh,Jo O'Meara"
2969,.com for Murder,2002,96 min,"Horror, Sci-Fi, Thriller","Nastassja Kinski,Jeffery Dean,Nicollette Sheridan,Roger Daltrey"
2970,Warning from Space,1956,87 min,Sci-Fi,"Keizô Kawasaki,Toyomi Karita,Bin Yagisawa,Shôzô Nanbu"
2971,Singularity Principle,2013,87 min,Sci-Fi,"William B. Davis,Michael Patrick Denis,John Diehl,Amy LoCicero"
2972,In the Spider's Web,2007,90 min,"Action, Adventure, Horror","Lance Henriksen,Emma Catherwood,Lisa Livingstone,Cian Barry"
2973,Blame!,2003,5 min,"Animation, Sci-Fi","Asuka Aizawa,Tatsunori Arakawa,Kirsten Potter"
2974,The Body Stealers,1969,91 min,"Horror, Mystery, Sci-Fi","George Sanders,Maurice Evans,Patrick Allen,Neil Connery"
2975,Pulse 3,2008,91 min,"Horror, Sci-Fi","Noureen DeWulf,Rider Strong,Lynn Blackburn,Jackie Arnold"
2976,Invader,1992,95 min,Sci-Fi,"Hans Bachmann,A. Thomas Smith,Kenneth W. Baker,Robert Biedermann"
2977,Earthling,2010,111 min,Sci-Fi,"Rebecca Spence,Peter Greene,William Katt,Jenny Shakeshaft"
2978,The 12 Disasters of Christmas,2012,90 min,"Action, Adventure, Drama","Ed Quinn,Magda Apanowicz,Holly Elissa,Roark Critchlow"
2979,Goldengirl,1979,104 min,"Drama, Sci-Fi, Sport","Susan Anton,James Coburn,Curd Jürgens,Leslie Caron"
2980,The Diabolical Dr. Z,1966,86 min,"Horror, Sci-Fi","Estella Blain,Mabel Karr,Howard Vernon,Fernando Montes"
2981,Jesse James Meets Frankenstein's Daughter,1966,88 min,"Horror, Sci-Fi, Western","John Lupton,Narda Onyx,Cal Bolder,Estelita Rodriguez"
2982,Teenage Zombies,1959,73 min,"Horror, Sci-Fi","Don Sullivan,Katherine Victor,Steve Conte,J.L.D. Morrison"
2983,Window to Paris,1993,87 min,"Comedy, Drama, Fantasy","Sergey Dreyden,Agnès Soral,Viktor Mikhailov,Nina Usatova"
2984,Listening,2014,100 min,"Drama, Sci-Fi, Thriller","Thomas Stroppel,Artie Ahr,Amber Marie Bollinger,Christine Haeberman"
2985,Project Moon Base,1953,63 min,Sci-Fi,"Donna Martell,Hayden Rorke,Ross Ford,Larry Johns"
2986,Captive Wild Woman,1943,61 min,"Horror, Sci-Fi","John Carradine,Evelyn Ankers,Milburn Stone,Lloyd Corrigan"
2987,The Night Visitor,2013,91 min,"Horror, Sci-Fi, Thriller","Brianne Davis,Gary Cairns,Tara Buck,Vedette Lim"
2988,The Frankenstein Theory,2013,87 min,"Horror, Sci-Fi","Joe Egender,Haydyn Foster,Brian Henderson,Luke Geissbuhler"
2989,Zontar: The Thing from Venus,1966,80 min,"Horror, Sci-Fi","John Agar,Susan Bjurman,Tony Huston,Pat Delany"
2990,Moon Pilot,1962,98 min,"Family, Comedy, Sci-Fi","Tom Tryon,Brian Keith,Edmond O'Brien,Dany Saval"
2991,Interplanetary,2008,85 min,"Comedy, Horror, Sci-Fi","Cary Borders,Alison Britt,David Brown,James H. Brown"
2992,Growth,2010,90 min,"Horror, Sci-Fi","Mircea Monroe,Christopher Shand,Nora Kirkpatrick,Brian Krause"
2993,Megaville,1990,95 min,"Sci-Fi, Thriller","J.C. Quinn,Billy Zane,John Lantz,Pamela Hastings"
2994,Lost Colony: The Legend of Roanoke,2007,95 min,"Fantasy, Horror, Mystery","Adrian Paul,Frida Farrell,Rhett Giles,Michael Teh"
2995,Dreammaster: The Erotic Invader,1996,86 min,"Sci-Fi, Thriller","Lisa Boyle,Patrick Ahern,Kristen Knittle,Timothy Di Pri"
2996,Back to the Future... The Ride,1991,4 min,"Adventure, Sci-Fi, Short","Christopher Lloyd,Thomas F. Wilson,David de Vos,Stephanie de Vos"
2997,Assault Girls,2009,65 min,"Action, Sci-Fi","Yoshikazu Fujiki,Rinko Kikuchi,Meisa Kuroki,Hinako Saeki"
2998,Mighty Ducks the Movie: The First Face-Off,1996,66 min,"Animation, Action, Comedy","Jim Belushi,Jeff Bennett,Clancy Brown,Townsend Coleman"
2999,The Voyage Across the Impossible,1904,24 min,"Short, Action, Adventure","Georges Méliès,Fernande Albany,Jehanne d'Alcy,May de Lavergne"
3000,Welcome to the Space Show,2010,136 min,"Animation, Adventure, Family","Tomoyo Kurosawa,Honoka Ikezuki,Takuto Yoshinaga,Tamaki Matsumoto"
3001,Alien Rising,2013,93 min,"Action, Sci-Fi, Thriller","Lance Henriksen,Amy Hathaway,John Savage,Brian Krause"
3002,Aliens on the Moon: The Truth Exposed,2014,86 min,Sci-Fi,"Roger Leopardi,Amy Shira Teitel,Joshua P. Warren,Lee Speigel"
3003,Tribulation,2000,95 min,"Drama, Sci-Fi, Thriller","Gary Busey,Howie Mandel,Nick Mancuso,Margot Kidder"
3004,Garfield's Pet Force,2009,73 min,"Animation, Action, Comedy","Frank Welker,Vanessa Marshall,Gregg Berger,Wally Wingert"
3005,Cyborg Soldier,2008,84 min,"Action, Sci-Fi","Bruce Greenwood,Tiffani Thiessen,Rich Franklin,Wendy Anderson"
3006,Severed,2005,93 min,"Horror, Sci-Fi, Thriller","Paul Campbell,Sarah Lind,Julian Christopher,JR Bourne"
3007,Wastelander,2018,90 min,"Action, Adventure, Sci-Fi","Brendan Guy Murphy,Carol Cardenas,Jon Proudstar,Sian Vilaire"
3008,Interceptor Force,1999,97 min,"Action, Drama, Sci-Fi","Olivier Gruner,Brad Dourif,Ernie Hudson,William Zabka"
3009,Night Fright,1967,75 min,"Horror, Sci-Fi","John Agar,Carol Gilley,Ralph Baker Jr.,Dorothy Davis"
3010,Feeding Grounds,2006,82 min,"Horror, Sci-Fi","Alex Ballar,Chic Daniel,Kathryn Ely,Philip Ferenchick"
3011,Tekken: The Motion Picture,1998,57 min,"Animation, Action, Adventure","Edi Patterson,Kazuhiro Yamaji,Adam Dudley,Yumi Tôma"
3012,Replikator,1994,97 min,Sci-Fi,"Michael St. Gerard,Brigitte Bako,Ned Beatty,Ilona Staller"
3013,Warlords,1988,87 min,"Action, Sci-Fi","David Carradine,Dawn Wildsmith,Sid Haig,Ross Hagen"
3014,Zombie Diaries 2,2011,88 min,"Action, Horror, Sci-Fi","Philip Brodie,Alix Wilton Regan,Rob Oldfield,Vicky Araico"
3015,The Sorcerers,1967,86 min,"Horror, Sci-Fi","Boris Karloff,Catherine Lacey,Elizabeth Ercy,Ian Ogilvy"
3016,A Short Stay in Switzerland,2009,90 min,"Biography, Drama, Romance","Julie Walters,Stephen Campbell Moore,Lyndsey Marshal,Liz White"
3017,David Guetta feat. SIA: Titanium,2011,4 min,"Short, Music, Sci-Fi","Ryan Lee,Anik Matern,Pierre-François Bouffard,Richardson Zéphir"
3018,Killer Tomatoes Strike Back!,1991,87 min,"Action, Comedy, Horror","Debi Fares,Rick Rockwell,John Witherspoon,John Astin"
3019,Hyper Sapien: People from Another Star,1986,92 min,"Family, Sci-Fi","Dennis Holahan,Sydney Penny,Rosie Marcel,Ricky Paull Goldin"
3020,Jabberwock,2011,83 min,"Action, Adventure, Fantasy","Tahmoh Penikett,Kacey Clarke,Raffaello Degruttola,Michael Worth"
3021,The Inhuman Woman,1924,135 min,"Adventure, Drama, Mystery","Jaque Catelain,Léonid Walter de Malte,Philippe Hériat,Fred Kellerman"
3022,Prison Planet,1992,90 min,"Action, Sci-Fi","James Phillips,Michael M. Foley,Deborah Thompson Duda,Dave Bean"
3023,Syngenor,1990,98 min,"Horror, Sci-Fi","Starr Andreeff,Mitchell Laurance,David Gale,Charles Lucia"
3024,The Amazing Transparent Man,1960,58 min,Sci-Fi,"Marguerite Chapman,Douglas Kennedy,James Griffith,Ivan Triesault"
3025,Bone Eater,2007,90 min,"Horror, Sci-Fi","Bruce Boxleitner,Michael Horse,Adoni Maropis,Clara Bryant"
3026,Hangar 10,2014,83 min,"Horror, Sci-Fi, Thriller","Robert Curtis,Abbie Salt,Danny Shayler"
3027,Target,2011,158 min,"Drama, Sci-Fi","Anton Khabarov,Vitaliy Kishchenko,Danila Kozlovsky,Nina Loshchinina"
3028,BrainWaves,1982,77 min,"Sci-Fi, Thriller","Keir Dullea,Suzanna Love,Vera Miles,Ryan Seitz"
3029,Snakehead Terror,2004,92 min,"Action, Adventure, Comedy","Alistair Abell,Doug Abrahams,Carol Alt,Bruce Boxleitner"
3030,Terror of Frankenstein,1977,92 min,"Horror, Sci-Fi","Leon Vitali,Per Oscarsson,Nicholas Clay,Stacy Dorning"
3031,Bionicle: The Legend Reborn,2009,80 min,"Animation, Action, Adventure","Dee Bradley Baker,Jeff Bennett,Jim Cummings,Michael Dorn"
3032,Meteorites!,1998,89 min,"Action, Adventure, Crime","Roxanne Hart,Tom Wopat,Pato Hoffmann,Amiel Daemion"
3033,Space Zombie Bingo!!!,1993,75 min,"Comedy, Horror, Sci-Fi","William Darkow,Ramona Provost,Hugh Crawford,Michael Wood"
3034,Infection: The Invasion Begins,2010,95 min,"Horror, Sci-Fi, Thriller","Kelly Pendygraft,Alice Amter,Terry Becker,Bryan Brewer"
3035,Voodoo Man,1944,62 min,"Crime, Drama, Horror","Bela Lugosi,John Carradine,George Zucco,Wanda McKay"
3036,Terrordactyl,2016,95 min,"Action, Adventure, Comedy","Jack E. Curenton,Bianca Haase,Christopher John Jennings,Kevin Keator"
3037,Dark Vengeance,1992,92 min,"Action, Sci-Fi","Jay Roberts Jr.,Denice Duff,John Croshaw,Archie Gibson"
3038,Soulkeeper,2001,105 min,"Action, Adventure, Comedy","William Bassett,Howard Berger,Jaime Bergman,Vincent Berry"
3039,Atom Age Vampire,1960,87 min,"Horror, Sci-Fi","Alberto Lupo,Susanne Loret,Sergio Fantoni,Franca Parisi"
3040,Cyborg Cop II,1994,97 min,"Action, Sci-Fi","David Bradley,Morgan Hunter,Jill Pierce,Victor Melleney"
3041,Mr. X,2015,133 min,"Action, Crime, Sci-Fi","Emraan Hashmi,Amyra Dastur,Tanmay Bhat,Sushil Pandey"
3042,When Women Had Tails,1970,105 min,"Comedy, Fantasy, Sci-Fi","Senta Berger,Giuliano Gemma,Frank Wolff,Renzo Montagnani"
3043,Garden of the Dead,1972,59 min,"Sci-Fi, Horror","Philip Kenneally,Duncan McLeod,John Dullaghan,John Dennis"
3044,Snowmageddon,2011,89 min,"Action, Adventure, Sci-Fi","David Cubitt,Laura Harris,Dylan Matzke,Magda Apanowicz"
3045,Dr. Jekyll and Mr. Hyde,2008,89 min,"Horror, Sci-Fi, Thriller","Dougray Scott,Krista Bridges,Tom Skerritt,Danette Mackay"
3046,Quarantine L.A.,2013,75 min,"Horror, Sci-Fi","Bo Linton,Eugenia Kuzmina,Nina Kate,Adrian Voo"
3047,Skeeter,1993,95 min,"Action, Horror, Sci-Fi","Tracy Griffith,Jim Youngs,Charles Napier,Jay Robinson"
3048,The Strange World of Planet X,1958,75 min,"Drama, Sci-Fi, Horror","Forrest Tucker,Gaby André,Martin Benson,Alec Mango"
3049,Mantera,2012,117 min,"Action, Sci-Fi","Tomok Shah Indrawan,Kamaliya,Mikhail Dorozhkin,Said Dashuk-Nigmatulin"
3050,Battle Beneath the Earth,1967,91 min,"Sci-Fi, Thriller","Kerwin Mathews,Viviane Ventura,Robert Ayres,Peter Arne"
3051,The Ape Man,1943,64 min,"Action, Drama, Horror","Bela Lugosi,Louise Currie,Wallace Ford,Henry Hall"
3052,Brain of Blood,1971,87 min,"Horror, Sci-Fi","Grant Williams,Kent Taylor,John Bloom,Regina Carrol"
3053,Alien Autopsy: (Fact or Fiction?),1995,48 min,"Documentary, Mystery, Sci-Fi","Jonathan Frakes,Walter Haut,Jesse Marcel Jr.,Kevin D. Randle"
3054,Red Blooded American Girl,1990,89 min,"Comedy, Horror, Sci-Fi","Andrew Stevens,Heather Thomas,Christopher Plummer,Kim Coates"
3055,Ghost Storm,2011,90 min,"Action, Horror, Sci-Fi","Carlos Bernard,Crystal Allen,Cindy Busby,Kacey Rohl"
3056,Darklight,2004,90 min,"Action, Drama, Fantasy","Shiri Appleby,Richard Burgi,John de Lancie,David Hewlett"
3057,Mezzo Forte,2000,80 min,"Animation, Comedy, Crime","Tomoko Kotani,Takumi Yamazaki,Taichirô Hirokawa,Shôzô Îzuka"
3058,Snow Shark: Ancient Snow Beast,2011,79 min,"Action, Adventure, Comedy","Sam Qualiana,Michael O'Hear,Jackey Hall,C.J. Qualiana"
3059,Attack of the Sabertooth,2005,90 min,"Action, Adventure, Comedy","Robert Carradine,Nicholas Bell,Brian Wimmer,Stacy Haiduk"
3060,Silk,2006,108 min,"Drama, Horror, Mystery","Chen Chang,Yôsuke Eguchi,Kar Yan Lam,Barbie Hsu"
3061,Genocyber,1994,46 min,"Animation, Action, Horror","Rosemary Elliot,Stuart Milligan,William Roberts,Vincent Bagnall"
3062,Collision Earth,2011,95 min,"Action, Adventure, Drama","Kirk Acevedo,Diane Farr,Chad Krowchuk,Jessica Parker Kennedy"
3063,King of the Lost World,2005,80 min,"Action, Adventure, Fantasy","Bruce Boxleitner,Jeff Denton,Rhett Giles,Sarah Lieving"
3064,BraveStarr: The Legend,1988,91 min,"Animation, Action, Adventure","Charlie Adler,Susan Blu,Pat Fraley,Ed Gilbert"
3065,Star Pilot,1966,89 min,"Adventure, Sci-Fi","Leonora Ruffo,Mario Novelli,Roland Lesaffre,Kirk Morris"
3066,Future Fear,1997,77 min,"Action, Sci-Fi","Jeff Wincott,Maria Ford,Stacy Keach,Shawn Thompson"
3067,The Invisible Man's Revenge,1944,78 min,"Horror, Sci-Fi","Jon Hall,Leon Errol,John Carradine,Alan Curtis"
3068,Mysterious Doctor Satan,1940,267 min,"Adventure, Action, Crime","Eduardo Ciannelli,Robert Wilcox,William Newell,C. Montague Shaw"
3069,Stranger in the Dunes,2016,93 min,"Sci-Fi, Thriller","Delphine Chanéac,Andrew Hovelson,Mike Dwyer"
3070,Mr. X in Bombay,1964,126 min,"Romance, Sci-Fi, Thriller","Kishore Kumar,Kumkum,Randhir,Madan Puri"
3071,After Death,2012,92 min,"Comedy, Drama, Mystery","Claira Watson Parr,Ben Shockley,David Wayman,Nicola Goodchild"
3072,Carnivore,2000,80 min,"Horror, Sci-Fi","Steven Walker,Jack Solem,J. Douglas Martner,Michael Hogan"
3073,Pathos - Segreta inquietudine,1988,89 min,"Horror, Mystery, Sci-Fi","Virginia Hey,Gérard Darmon,Gioia Scola,Dario Parisini"
3074,The Colossus of New York,1958,70 min,"Horror, Sci-Fi","John Baragrey,Mala Powers,Otto Kruger,Robert Hutton"
3075,Bats: Human Harvest,2007,87 min,"Action, Adventure, Horror","David Chokachi,Michael Jace,Pollyanna McIntosh,Martin Papazian"
3076,The Astral Factor,1978,85 min,"Sci-Fi, Thriller","Robert Foxworth,Stefanie Powers,Sue Lyon,Mark Slade"
3077,Gallery of Horror,1967,83 min,"Horror, Sci-Fi","Lon Chaney Jr.,John Carradine,Rochelle Hudson,Roger Gentry"
3078,Aliens Gone Wild,2007,90 min,Sci-Fi,"Robert Donavan,Michael Stark,Alena Novotna,Sandra Sanchez"
3079,Future Zone,1990,82 min,"Action, Crime, Sci-Fi","David Carradine,Ted Prior,Patrick Culliton,Gail Jensen"
3080,Battle of the Worlds,1961,84 min,Sci-Fi,"Claude Rains,Bill Carter,Umberto Orsini,Maya Brent"
3081,Cold Harvest,1999,89 min,"Action, Sci-Fi","Gary Daniels,Bryan Genesse,Barbara Crampton,David Sherwood"
3082,Terminal Voyage,1994,79 min,"Mystery, Sci-Fi","Steven Bauer,Emma Samms,Brenda Bakke,Cliff De Young"
3083,The Coneheads,1983,30 min,"Animation, Short, Comedy","Dan Aykroyd,Jane Curtin,Laraine Newman,Bob McFadden"
3084,The Man They Could Not Hang,1939,64 min,"Crime, Horror, Sci-Fi","Boris Karloff,Lorna Gray,Robert Wilcox,Roger Pryor"
3085,Steel Frontier,1995,105 min,"Action, Sci-Fi","Joe Lara,Bo Svenson,Stacie Foster,Brion James"
3086,The Girl from Monday,2005,84 min,"Action, Comedy, Sci-Fi","Bill Sage,Sabrina Lloyd,Tatiana Abracos,Leo Fitzpatrick"
3087,Christmas Twister,2012,86 min,"Action, Adventure, Drama","Casper Van Dien,Richard Burgi,Victoria Pratt,Haley Lu Richardson"
3088,The Vault,2018,10 min,Sci-Fi,"Alex Loubert,Kristen MacCulloch,Tyler Blake Smith,Jennifer Farrugia"
3089,Frankenstein: The College Years,1991,100 min,"Sci-Fi, Comedy","William Ragsdale,Christopher Daniel Barnes,Larry Miller,Andrea Elson"
3090,Riders to the Stars,1954,81 min,"Drama, Sci-Fi","William Lundigan,Herbert Marshall,Richard Carlson,Martha Hyer"
