id,name,year,duration,genre,actors
4423,Custody,2018,1h 33m,Drama,"Denis Ménochet,Léa Drucker,Thomas Gioria,Mathilde Auneveux,Mathieu Saikaly"
4424,Gallipoli,1981,1h 52m,"Adventure,Drama,History,War","Mel Gibson,Mark Lee,Bill Kerr,Gerda Nicolson,Harold Hopkins"
4425,Colorful,2010,2h 7m,"Animation,Drama,Family","Kazato Tomizawa,Akina Minami,Aoi Miyazaki,Jingi Irie,Akiyoshi Nakao"
4426,Gang Related,1997,1h 42m,Action,"James Belushi,Tupac Amaru Shakur,Lela Rochon,Dennis Quaid,James Earl Jones"
4427,Slums of Beverly Hills,1998,1h 31m,"Comedy,Drama","Natasha Lyonne,Alan Arkin,Marisa Tomei,Eli Marienthal,Mena Suvari"
4428,Woodstock,1970,3h 45m,"History,Documentary,Music","Joe Cocker,Richie Havens,Joan Baez,Arlo Guthrie,Ten Years After"
4429,Free Fall,2013,1h 40m,"Drama,Romance","Hanno Koffler,Max Riemelt,Katharina Schüttler,Maren Kroymann,Luis Lamprecht"
4430,Over Her Dead Body,2008,1h 35m,Comedy,"Eva Longoria,Jason Biggs,Lake Bell,Paul Rudd,Lindsay Sloane"
4431,Grease 2,1982,1h 55m,"Comedy,Family,Music,Romance","Maxwell Caulfield,Michelle Pfeiffer,Lorna Luft,Maureen Teefy,Pamela Adlon"
4432,"Good bye, Lenin!",2003,2h 1m,"Comedy,Drama","Daniel Brühl,Katrin Sass,Chulpan Khamatova,Maria Simon,Florian Lukas"
4433,The Innkeepers,2011,1h 42m,"Horror,Thriller","Sara Paxton,Pat Healy,Kelly McGillis,George Riddle,Lena Dunham"
4434,To Live,1994,2h 13m,"Drama,Romance,War","Ge You,Gong Li,Niu Ben,Jiang Wu,Huang Zong Luo"
4435,Taking Woodstock,2009,2h 0m,"Music,Comedy,Drama","Demetri Martin,Imelda Staunton,Henry Goodman,Liev Schreiber,Jonathan Groff"
4436,Freeway,1996,1h 42m,"Comedy,Drama,Thriller","Kiefer Sutherland,Reese Witherspoon,Wolfgang Bodison,Dan Hedaya,Amanda Plummer"
4437,Blank Check,1994,1h 33m,"Comedy,Family","Brian Bonsall,Karen Duffy,James Rebhorn,Jayne Atkinson,Michael Faustino"
4438,Cover Versions,2018,1h 24m,"Mystery,Thriller","Katie Cassidy,Austin Swift,Jerry Trainor,Drake Bell,Debby Ryan"
4439,Sin Nombre,2009,1h 36m,"Drama,Action,Thriller,Crime","Paulina Gaitán,Edgar Flores,Kristyan Ferrer,Diana García,Luis Fernando Peña"
4440,The First Wives Club,1996,1h 42m,Comedy,"Goldie Hawn,Bette Midler,Diane Keaton,Maggie Smith,Dan Hedaya"
4441,Locke,2014,1h 25m,"Drama,Thriller","Tom Hardy,Ruth Wilson,Andrew Scott,Olivia Colman,Tom Holland"
4442,Blood and Chocolate,2007,1h 38m,"Drama,Fantasy,Horror,Romance","Agnes Bruckner,Hugh Dancy,Katja Riemann,Olivier Martinez,Bryan Dick"
4443,The Deep Blue Sea,2011,1h 38m,"Drama,Romance","Rachel Weisz,Tom Hiddleston,Simon Russell Beale,Harry Hadden-Paton,Jolyon Coy"
4444,How Much Do You Love Me?,2005,1h 35m,"Comedy,Romance","Monica Bellucci,Bernard Campan,Gérard Depardieu,Jean-Pierre Darroussin,François Rollin"
4445,Laurel Canyon,2002,1h 43m,Drama,"Frances McDormand,Christian Bale,Kate Beckinsale,Natascha McElhone,Alessandro Nivola"
4446,Crossroads,1986,1h 39m,"Drama,Music,Mystery,Romance","Ralph Macchio,Joe Seneca,Jami Gertz,Joe Morton,Robert Judd"
4447,The Long Goodbye,1973,1h 52m,"Thriller,Crime,Drama,Mystery","Elliott Gould,Nina van Pallandt,Sterling Hayden,Mark Rydell,David Arkin"
4448,Vampire's Kiss,1988,1h 43m,"Comedy,Horror","Nicolas Cage,María Conchita Alonso,Jennifer Beals,Elizabeth Ashley,Kasi Lemmons"
4449,Loro 2,2018,2h 0m,Drama,"Toni Servillo,Elena Sofia Ricci,Riccardo Scamarcio,Kasia Smutniak,Euridice Axén"
4450,Mistress America,2015,1h 24m,Comedy,"Greta Gerwig,Lola Kirke,Charlie Gillette,Dean Wareham,Heather Lind"
4451,Flickering Lights,2000,1h 49m,"Action,Comedy,Crime","Søren Pilmark,Ulrich Thomsen,Mads Mikkelsen,Nikolaj Lie Kaas,Sofie Gråbøl"
4452,Howards End,1992,2h 20m,"Drama,Romance","Emma Thompson,Helena Bonham Carter,Anthony Hopkins,Samuel West,Vanessa Redgrave"
4453,Urban Legend,1998,1h 39m,"Horror,Thriller","Alicia Witt,Jared Leto,Rebecca Gayheart,Michael Rosenbaum,Loretta Devine"
4454,The Cold Light of Day,2012,1h 33m,"Action,Thriller,Mystery","Henry Cavill,Verónica Echegui,Sigourney Weaver,Bruce Willis,Caroline Goodall"
4455,Hemingway & Gellhorn,2012,2h 35m,"Drama,Romance","Nicole Kidman,Clive Owen,Rodrigo Santoro,Robert Duvall,Connie Nielsen"
4456,The Atticus Institute,2015,1h 32m,Horror,"William Mapother,Rya Kihlstedt,Sharon Maughan,Anne Betancourt,John Rubinstein"
4457,White Bird in a Blizzard,2014,1h 31m,"Thriller,Drama","Shailene Woodley,Eva Green,Christopher Meloni,Shiloh Fernandez,Gabourey Sidibe"
4458,The Rainmaker,1997,2h 15m,"Drama,Crime,Thriller","Matt Damon,Danny DeVito,Jon Voight,Claire Danes,Mary Kay Place"
4459,The Women,2008,1h 54m,"Family,Comedy,Drama,Romance","Meg Ryan,Annette Bening,Eva Mendes,Debra Messing,Jada Pinkett Smith"
4460,Beautiful Girls,1996,1h 52m,"Comedy,Drama,Romance","Timothy Hutton,Matt Dillon,Noah Emmerich,Annabeth Gish,Lauren Holly"
4461,Desperately Seeking Susan,1985,1h 44m,Comedy,"Madonna,Rosanna Arquette,Aidan Quinn,Mark Blum,Robert Joy"
4462,Personal Shopper,2016,1h 46m,"Drama,Mystery,Thriller","Kristen Stewart,Lars Eidinger,Sigrid Bouaziz,Anders Danielsen Lie,Ty Olwin"
4463,Ordinary Decent Criminal,2000,1h 33m,"Comedy,Thriller","Kevin Spacey,Linda Fiorentino,Peter Mullan,Stephen Dillane,Helen Baxendale"
4464,Vera Drake,2004,1h 57m,"Crime,Drama","Imelda Staunton,Phil Davis,Sally Hawkins,Daniel Mays,Eddie Marsan"
4465,The First Great Train Robbery,1978,1h 50m,"Thriller,Adventure,Drama,Crime","Sean Connery,Donald Sutherland,Lesley-Anne Down,Alan Webb,Malcolm Terris"
4466,Paris,2008,2h 10m,Drama,"Fabrice Luchini,Romain Duris,Mélanie Laurent,Karin Viard,Albert Dupontel"
4467,The 39 Steps,1935,1h 26m,"Action,Thriller,Mystery","Robert Donat,Madeleine Carroll,Lucie Mannheim,Godfrey Tearle,Peggy Ashcroft"
4468,For Richer or Poorer,1997,1h 55m,Comedy,"Tim Allen,Kirstie Alley,Wayne Knight,Larry Miller,Jay O. Sanders"
4469,The New Guy,2002,1h 28m,"Comedy,Family","DJ Qualls,Eliza Dushku,Zooey Deschanel,Lyle Lovett,Jerod Mixon"
4470,Banshee Chapter,2013,1h 27m,"Horror,Thriller","Ted Levine,Katia Winter,Michael McMillian,Monique Candelaria,Jenny Gabrielle"
4471,Attraction,2017,1h 57m,"Drama,Romance,Science Fiction,Adventure","Rinal Mukhametov,Sergey Garmash,Oleg Menshikov,Irina Starshenbaum,Nikita Kukushkin"
4472,Bound to Vengeance,2015,1h 20m,"Thriller,Horror","Tina Ivlev,Richard Tyson,Bianca Malinowski,Kris Kjornes,Dustin Quick"
4473,Seabiscuit,2003,2h 21m,"Drama,History","Jeff Bridges,David McCullough,Chris Cooper,Tobey Maguire,Elizabeth Banks"
4474,Courageous,2011,2h 9m,Drama,"Alex Kendrick,Ken Bevel,Ben Davies,Kevin Downes,Rusty Martin"
4475,Main Hoon Na,2004,2h 55m,Drama,"Shah Rukh Khan,Amrita Rao,Zayed Khan,Sushmita Sen,Sunil Shetty"
4476,Battlestar Galactica: Razor,2007,1h 28m,"Science Fiction,Action,Drama,Thriller,TV Movie","Michelle Forbes,Stephanie Jacobsen,Graham Beckel,Jamie Bamber,Edward James Olmos"
4477,Hero,1992,1h 57m,"Drama,Comedy,Thriller,Mystery","Dustin Hoffman,Geena Davis,Andy García,Joan Cusack,Kevin J. O'Connor"
4478,Ruthless People,1986,1h 33m,Comedy,"Danny DeVito,Bette Midler,Judge Reinhold,Helen Slater,Anita Morris"
4479,Lesbian Vampire Killers,2009,1h 26m,"Horror,Comedy","James Corden,Mathew Horne,Paul McGann,MyAnna Buring,Vera Filatova"
4480,Snow White: The Fairest of Them All,2001,1h 33m,"Adventure,Family,Fantasy,TV Movie","Miranda Richardson,Kristin Kreuk,Vera Farmiga,Vincent Schiavelli,Clancy Brown"
4481,Infini,2015,1h 50m,"Horror,Science Fiction,Thriller","Daniel MacPherson,Grace Huang,Luke Hemsworth,Bren Foster,Luke Ford"
4482,Metro,2013,2h 10m,"Action,Thriller","Sergey Puskepalis,Anatoliy Belyy,Svetlana Khodchenkova,Katerina Shpitsa,Stanislav Duzhnikov"
4483,Ghost in the Shell 2.0,2008,1h 25m,"Action,Animation,Science Fiction","Atsuko Tanaka,Akio Otsuka,Kouichi Yamadera,Tamio Ohki,Tesshou Genda"
4484,Sommersby,1993,1h 49m,"Drama,Thriller,Mystery,Romance","Jodie Foster,Richard Gere,Bill Pullman,James Earl Jones,Lanny Flaherty"
4485,Aquaman,2006,0h 42m,"Action,Adventure,TV Movie","Justin Hartley,Denise Quiñones,Ving Rhames,Adrianne Palicki,Corey Sevier"
4486,To Die For,1995,1h 46m,"Drama,Comedy,Crime","Nicole Kidman,Matt Dillon,Joaquin Phoenix,Casey Affleck,Alison Folland"
4487,Bless the Child,2000,1h 47m,"Drama,Horror,Thriller,Crime","Kim Basinger,Angela Bettis,Holliston Coleman,Rufus Sewell,Christina Ricci"
4488,The Great Outdoors,1988,1h 31m,Comedy,"John Candy,Dan Aykroyd,Annette Bening,Stephanie Faracy,Chris Young"
4489,The Man,2005,1h 23m,"Action,Comedy,Crime","Samuel L. Jackson,Eugene Levy,Luke Goss,Miguel Ferrer,Susie Essman"
4490,The Damned United,2009,1h 37m,Drama,"Michael Sheen,Timothy Spall,Colm Meaney,Jim Broadbent,Maurice Roeves"
4491,At Close Range,1986,1h 51m,"Crime,Drama,Thriller","Sean Penn,Christopher Walken,Mary Stuart Masterson,Chris Penn,Millie Perkins"
4492,This Must Be the Place,2011,1h 58m,Drama,"Sean Penn,Frances McDormand,Judd Hirsch,Eve Hewson,Kerry Condon"
4493,Ringu 2,1999,1h 32m,Horror,"Miki Nakatani,Hitomi Satô,Kyoko Fukada,Fumiyo Kohinata,Kenjiro Ishimaru"
4494,Evidence,2013,1h 33m,"Horror,Thriller,Mystery","Radha Mitchell,Torrey DeVitto,Nolan Gerard Funk,Stephen Moyer,Dale Dickey"
4495,Batman & Mr. Freeze: SubZero,1998,1h 10m,"Animation,Action,Crime,Family","Kevin Conroy,Michael Ansara,Mary Kay Bergman,Loren Lester,Efrem Zimbalist Jr."
4496,Grumpier Old Men,1995,1h 41m,"Romance,Comedy","Walter Matthau,Jack Lemmon,Ann-Margret,Sophia Loren,Daryl Hannah"
4497,The Ladykillers,1955,1h 31m,"Comedy,Crime","Alec Guinness,Cecil Parker,Herbert Lom,Peter Sellers,Danny Green"
4498,American Pastoral,2016,1h 48m,"Crime,Drama","Ewan McGregor,Jennifer Connelly,Dakota Fanning,Peter Riegert,Rupert Evans"
4499,The Hopeful Romantic,2018,1h 45m,"Comedy,Romance","Pepe Herrera,Ritz Azul,Johnny Revilla,DJ Durano,Jenine Desiderio"
4500,Yentl,1983,2h 12m,"Music,Drama,Romance","Barbra Streisand,Mandy Patinkin,Amy Irving,Nehemiah Persoff,Steven Hill"
4501,Dogtown and Z-Boys,2001,1h 30m,Documentary,"Sean Penn,Jay Adams,Henry Rollins,Steve Caballero,Tony Hawk"
4502,Mystery on Monster Island,1981,1h 45m,"Adventure,Comedy,Horror","Terence Stamp,Peter Cushing,Paul Naschy,Gérard Tichy,Ian Sera"
4503,Away We Go,2009,1h 38m,"Comedy,Drama,Romance","John Krasinski,Maya Rudolph,Carmen Ejogo,Catherine O'Hara,Jeff Daniels"
4504,Junglee,2019,1h 55m,"Action,Adventure","Vidyut Jamwal,Pooja Sawant,Asha Bhat,Atul Kulkarni,Makrand Deshpande"
4505,Laura,1944,1h 28m,"Drama,Mystery","Gene Tierney,Dana Andrews,Clifton Webb,Vincent Price,Judith Anderson"
4506,Chapter 27,2007,1h 24m,Drama,"Jared Leto,Lindsay Lohan,Mark Lindsay Chapman,Mariko Takai,Ursula Abbott"
4507,Cold Fish,2010,2h 24m,"Drama,Thriller,Crime","Mitsuru Fukikoshi,Denden,Megumi Kagurazaka,Hikari Kajiwara,Asuka Kurosawa"
4508,Life After Beth,2014,1h 30m,"Romance,Comedy,Horror","Aubrey Plaza,Dane DeHaan,John C. Reilly,Molly Shannon,Cheryl Hines"
4509,Renaissance,2006,1h 45m,"Action,Animation,Science Fiction","Daniel Craig,Catherine McCormack,Romola Garai,Jonathan Pryce,Ian Holm"
4510,Joshua,2007,1h 45m,"Drama,Thriller,Horror","Sam Rockwell,Vera Farmiga,Jacob Kogan,Celia Weston,Dallas Roberts"
4511,The Breed,2006,1h 30m,"Thriller,Horror,Comedy","Michelle Rodriguez,Taryn Manning,Eric Lively,Oliver Hudson,Hill Harper"
4512,Muppets Most Wanted,2014,1h 52m,"Comedy,Adventure,Crime,Family","Ricky Gervais,Ty Burrell,Tina Fey,Steve Whitmire,Eric Jacobson"
4513,Find Me Guilty,2006,2h 5m,Drama,"Vin Diesel,Alex Rocco,Frank Pietrangolare,Richard DeDomenico,Paul Borghese"
4514,Dead Like Me: Life After Death,2009,1h 27m,"Drama,Fantasy,Comedy","Ellen Muth,Jasmine Guy,Callum Blue,Sarah Wynter,Britt McKillip"
4515,God's Own Country,2017,1h 45m,"Romance,Drama","Josh O'Connor,Alec Secareanu,Ian Hart,Gemma Jones,Patsy Ferran"
4516,Toy Soldiers,1991,1h 52m,"Action,Adventure,Thriller","Sean Astin,Wil Wheaton,George Perez,Keith Coogan,Andrew Divoff"
4517,Mean Girls 2,2011,1h 36m,Comedy,"Meaghan Jette Martin,Jennifer Stone,Maiara Walsh,Nicole Gale Anderson,Claire Holt"
4518,Children of the Corn III: Urban Harvest,1995,1h 32m,"Thriller,Horror","Daniel Cerny,Ron Melendez,Jim Metzler,Nancy Lee Grahn,Jon Clair"
4519,Six Degrees of Separation,1993,1h 52m,"Mystery,Drama,Comedy","Will Smith,Donald Sutherland,Stockard Channing,Ian McKellen,Mary Beth Hurt"
4520,Labor Pains,2009,1h 29m,Comedy,"Lindsay Lohan,Luke Kirby,Chris Parnell,Aaron Yoo,Bridgit Mendler"
4521,Street Trash,1987,1h 40m,"Comedy,Horror","Mike Lackey,Bill Chepil,Vic Noto,Mark Sferrazza,Jane Arakawa"
4522,Batman: Year One,2011,1h 4m,"Action,Adventure,Animation,Crime,Mystery","Bryan Cranston,Ben McKenzie,Eliza Dushku,Jon Polito,Alex Rocco"
4523,Barbie: Mariposa and The Fairy Princess,2013,1h 15m,"Animation,Family,Fantasy","Kelly Sheridan,Maryke Hendrikse,Tabitha St. Germain,Kathleen Barr,Mariee Devereux"
4524,Everly,2015,1h 30m,"Thriller,Action","Salma Hayek,Hiroyuki Watanabe,Jennifer Blanc,Togo Igawa,Caroline Chikezie"
4525,Psycho II,1983,1h 53m,"Horror,Mystery,Thriller","Anthony Perkins,Vera Miles,Meg Tilly,Robert Loggia,Dennis Franz"
4526,The Wizard of Lies,2017,2h 13m,"Crime,Drama,History,Thriller,TV Movie","Robert De Niro,Michelle Pfeiffer,Hank Azaria,Kristen Connolly,Lily Rabe"
4527,Zulu,2013,1h 50m,"Crime,Drama,Thriller","Orlando Bloom,Forest Whitaker,Conrad Kemp,Inge Beckmann,Tinarie Van Wyk-Loots"
4528,Dear Diary,1993,1h 40m,"Comedy,Drama","Nanni Moretti,Renato Carpentieri,Antonio Neiwiller,Claudia Della Seta,Lorenzo Alessandri"
4529,Columbus,2017,1h 40m,Drama,"John Cho,Haley Lu Richardson,Michelle Forbes,Rory Culkin,Parker Posey"
4530,Cold War,2012,1h 42m,"Thriller,Action","Aaron Kwok,Tony Leung Ka-Fai,Andy Lau,Charlie Yeung,Chin Ka-Lok"
4531,Gorillas in the Mist,1988,2h 9m,Drama,"Sigourney Weaver,Bryan Brown,Julie Harris,John Omirah Miluwi,Iain Cuthbertson"
4532,Hannah Montana: The Movie,2009,1h 42m,"Comedy,Drama,Family,Music,Romance","Miley Cyrus,Billy Ray Cyrus,Emily Osment,Jason Earles,Taylor Swift"
4533,Kind Hearts and Coronets,1949,1h 44m,"Comedy,Drama","Dennis Price,Valerie Hobson,Joan Greenwood,Alec Guinness,Audrey Fildes"
4534,The Red Turtle,2016,1h 20m,"Animation,Drama,Fantasy,Family","Emmanuel Garijo,Tom Hudson,Baptiste Goy,Axel Devillers,Barbara Beretta"
4535,Christmas with a View,2018,1h 30m,"Drama,Romance","Kaitlyn Leeb,Scott Cavalheiro,Joseph Cannata,Vivica A. Fox,Patrick Duffy"
4536,Shriek If You Know What I Did Last Friday the Thirteenth,2000,1h 26m,Comedy,"Aimee Graham,Chris Palermo,Kim Greist,Harley Cross,Simon Rex"
4537,The Baader Meinhof Complex,2008,2h 30m,"Action,Crime,Drama,History,Thriller","Martina Gedeck,Moritz Bleibtreu,Johanna Wokalek,Nadja Uhl,Stipe Erceg"
4538,West Side Story,1961,2h 32m,"Crime,Drama,Romance","Natalie Wood,Richard Beymer,Russ Tamblyn,Rita Moreno,George Chakiris"
4539,Knock Off,1998,1h 31m,"Action,Adventure,Thriller","Jean-Claude Van Damme,Michael Wong,Rob Schneider,Leslie Cheung,Dennis Chan"
4540,Land of the Lost,2009,1h 42m,"Adventure,Comedy,Science Fiction,Family","Will Ferrell,Anna Friel,Danny McBride,Jorma Taccone,Matt Lauer"
4541,Stranger Than Paradise,1984,1h 29m,"Comedy,Drama","John Lurie,Eszter Balint,Richard Edson,Cecillia Stark,Danny Rosen"
4542,Drillbit Taylor,2008,1h 42m,Comedy,"Owen Wilson,Leslie Mann,Josh Peck,David Dorfman,Nate Hartley"
4543,Tell It to the Bees,2018,1h 46m,"Romance,Drama","Holliday Grainger,Anna Paquin,Emun Elliott,Kate Dickie,Rebecca Hanssen"
4544,Arsenic and Old Lace,1944,1h 58m,"Comedy,Crime","Cary Grant,Priscilla Lane,Raymond Massey,Jack Carson,Edward Everett Horton"
4545,Little Buddha,1993,2h 20m,"Drama,History","Keanu Reeves,Bridget Fonda,Chris Isaak,Ruocheng Ying,Alex Wiesendanger"
4546,Marked for Death,1990,1h 34m,"Action,Thriller","Steven Seagal,Basil Wallace,Keith David,Tom Wright,Joanna Pacula"
4547,The Brothers Bloom,2008,1h 54m,"Adventure,Comedy,Drama,Romance","Rachel Weisz,Adrien Brody,Mark Ruffalo,Rinko Kikuchi,Robbie Coltrane"
4548,Apartment 1303 3D,2012,1h 41m,Horror,"Mischa Barton,Rebecca De Mornay,Julianne Michelle,Corey Sevier,John Diehl"
4549,Maximum Ride,2016,1h 28m,"Action,Adventure,Comedy,Fantasy,Science Fiction,Thriller","Allie Marie Evans,Patrick Johnson,Peter O'Brien,Lyliana Wray,Tina Huang"
4550,Shade,2003,1h 41m,"Action,Thriller,Crime","Sylvester Stallone,Stuart Townsend,Gabriel Byrne,Thandie Newton,Jamie Foxx"
4551,Frank,2014,1h 35m,"Comedy,Drama,Mystery","Michael Fassbender,Maggie Gyllenhaal,Domhnall Gleeson,Scoot McNairy,Hayley Derryberry"
4552,Constantine: City of Demons - The Movie,2018,1h 30m,"Animation,Horror,Fantasy,Action","Matt Ryan,Robin Atkin Downes,Laura Bailey,Rachel Kimsey,Jim Meskimen"
4553,The To Do List,2013,1h 44m,"Comedy,Romance","Aubrey Plaza,Johnny Simmons,Bill Hader,Alia Shawkat,Sarah Steele"
4554,Stake Land,2010,1h 38m,"Drama,Horror,Science Fiction","Danielle Harris,Kelly McGillis,Nick Damici,Connor Paolo,Gregory Jones"
4555,Waltz with Bashir,2008,1h 30m,"Drama,Animation,War,Documentary","Ari Folman,Ron Ben-Yishai,Dror Harazi,Ronny Dayag"
4556,Dead Man Down,2013,1h 58m,"Thriller,Action,Crime,Drama","Colin Farrell,Noomi Rapace,Terrence Howard,Dominic Cooper,Isabelle Huppert"
4557,My Sister's Keeper,2009,1h 49m,Drama,"Cameron Diaz,Alec Baldwin,Abigail Breslin,Joan Cusack,Sofia Vassilieva"
4558,Big Game,2014,1h 30m,"Action,Adventure,Thriller","Samuel L. Jackson,Onni Tommila,Ted Levine,Victor Garber,Felicity Huffman"
4559,Marshall,2017,1h 58m,Drama,"Chadwick Boseman,Josh Gad,Kate Hudson,Sterling K. Brown,James Cromwell"
4560,Lovers and Other Relatives,1974,1h 32m,Comedy,"Laura Antonelli,Orazio Orlando,Alessandro Momo,Monica Guerritore,Lino Toffolo"
4561,"I Love You, Man",2009,1h 45m,Comedy,"Paul Rudd,Jason Segel,Rashida Jones,Andy Samberg,J.K. Simmons"
4562,The Marine,2006,1h 32m,"Action,Adventure,Drama,Thriller","John Cena,Kelly Carlson,Robert Patrick,Abigail Bianca,Anthony Ray Parker"
4563,Aloha Scooby-Doo!,2005,1h 14m,"Mystery,Family,Animation,Adventure,Comedy","Frank Welker,Casey Kasem,Mindy Cohn,Grey DeLisle,Ray Bumatai"
4564,Palm Trees in the Snow,2015,2h 44m,"Romance,Drama,Adventure","Mario Casas,Adriana Ugarte,Macarena García,Alain Hernández,Berta Vázquez"
4565,Fish Tank,2009,2h 3m,Drama,"Katie Jarvis,Michael Fassbender,Kierston Wareing,Rebecca Griffiths,Harry Treadaway"
4566,Rugrats in Paris: The Movie,2000,1h 18m,"Adventure,Animation,Comedy,Family","Elizabeth Daily,Susan Sarandon,John Lithgow,Tara Strong,Cheryl Chase"
4567,Return to House on Haunted Hill,2007,1h 21m,"Horror,Thriller","Amanda Righetti,Cerina Vincent,Erik Palladino,Tom Riley,Jeffrey Combs"
4568,Pinocchio,2002,1h 48m,"Comedy,Family,Fantasy","Roberto Benigni,James Belushi,Nicoletta Braschi,Carlo Giuffrè,Kim Rossi Stuart"
4569,Five Children and It,2004,1h 28m,"Adventure,Fantasy,Drama,Science Fiction,Family","Tara Fitzgerald,Freddie Highmore,Alex Jennings,Jonathan Bailey,Jessica Claridge"
4570,In the Army Now,1994,1h 31m,Comedy,"Pauly Shore,Andy Dick,Lori Petty,David Alan Grier,Esai Morales"
4571,Beowulf & Grendel,2005,1h 43m,"Action,Adventure,Drama,Fantasy","Gerard Butler,Spencer Wilding,Stellan Skarsgård,Ingvar Eggert Sigurðsson,Hringur Ingvarsson"
4572,Quick Change,1990,1h 29m,"Comedy,Crime,Mystery","Bill Murray,Geena Davis,Randy Quaid,Jason Robards,Stanley Tucci"
4573,Project A,1983,1h 46m,"Action,Comedy,Adventure","Jackie Chan,Sammo Hung,Yuen Biao,Dick Wei,Tai Bo"
4574,Thanks for Sharing,2012,1h 52m,"Comedy,Drama","Mark Ruffalo,Gwyneth Paltrow,Tim Robbins,Josh Gad,Pink"
4575,Encino Man,1992,1h 28m,"Comedy,Family","Brendan Fraser,Pauly Shore,Sean Astin,Megan Ward,Robin Tunney"
4576,My New Partner,1984,1h 47m,Comedy,"Philippe Noiret,Thierry Lhermitte,Régine,Grace de Capitani,Claude Brosset"
4577,Lords of Dogtown,2005,1h 47m,"Drama,Action","Emile Hirsch,Victor Rasuk,Rebecca De Mornay,John Robinson,Michael Angarano"
4578,Goal! II: Living the Dream,2007,1h 55m,Drama,"Kuno Becker,Stephen Dillane,Anna Friel,Leonor Varela,Elizabeth Peña"
4579,The Disappearance of Eleanor Rigby: Them,2014,1h 59m,Drama,"Jessica Chastain,James McAvoy,Bill Hader,Viola Davis,Isabelle Huppert"
4580,Down with Love,2003,1h 41m,"Action,Comedy,Romance,Thriller","Renée Zellweger,Ewan McGregor,Sarah Paulson,David Hyde Pierce,Rachel Dratch"
4581,High School,2010,1h 39m,Comedy,"Adrien Brody,Matt Bush,Sean Marquette,Colin Hanks,Michael Chiklis"
4582,Cyberbully,2011,1h 30m,Drama,"Emily Osment,Kay Panabaker,Meaghan Rath,Kelly Rowan,Jon McLaren"
4583,Pusher II: With Blood on My Hands,2004,1h 40m,"Crime,Drama,Thriller","Mads Mikkelsen,Leif Sylvester,Kurt Nielsen,Anne Sørensen,Øyvind Hagen-Traberg"
4584,Malicious,1973,1h 33m,Comedy,"Laura Antonelli,Turi Ferro,Alessandro Momo,Tina Aumont,Lilla Brignone"
4585,The Vanishing,1988,1h 46m,"Horror,Thriller","Bernard-Pierre Donnadieu,Eugene Bervoets,Johanna ter Steege,Gwen Eckhaus,Tania Latarjet"
4586,The Mystery of Henri Pick,2019,1h 40m,Drama,"Fabrice Luchini,Camille Cottin,Alice Isaaz,Bastien Bouillon,Philypa Phoenix"
4587,Orca: The Killer Whale,1977,1h 32m,"Drama,Adventure,Horror","Richard Harris,Charlotte Rampling,Will Sampson,Bo Derek,Keenan Wynn"
4588,16 Wishes,2010,1h 30m,"Fantasy,Drama,Family","Debby Ryan,Jean-Luc Bilodeau,Keenan Tracey,Anna Mae Routledge,Kendall Cross"
4589,Gun Crazy,1950,1h 26m,"Crime,Drama,Thriller","Peggy Cummins,John Dall,Berry Kroeger,Morris Carnovsky,Anabel Shaw"
4590,The Summer I Turned 15,1976,1h 38m,Drama,"Steffen Rothschild,Anne-Lise Tangstad,Kaare Kroppan,Grethe Ryen,Carina Ruude"
4591,Withnail & I,1987,1h 48m,"Comedy,Drama","Richard E. Grant,Paul McGann,Richard Griffiths,Michael Elphick,Ralph Brown"
4592,Catch That Kid,2004,1h 32m,"Family,Action,Adventure","Kristen Stewart,Corbin Bleu,Max Thieriot,Jennifer Beals,Sam Robards"
4593,The Science of Sleep,2006,1h 45m,"Comedy,Drama,Fantasy","Gael García Bernal,Charlotte Gainsbourg,Miou-Miou,Alain Chabat,Emma de Caunes"
4594,Brake,2012,1h 32m,"Crime,Action,Thriller","Stephen Dorff,Chyler Leigh,JR Bourne,Tom Berenger,Kali Rocha"
4595,Madly in Love,1981,1h 40m,Comedy,"Adriano Celentano,Ornella Muti,Adolfo Celi,Milla Sannoner,Enzo Garinei"
4596,The Debt,2011,1h 53m,"Drama,Thriller","Helen Mirren,Ciarán Hinds,Tom Wilkinson,Jessica Chastain,Sam Worthington"
4597,When a Stranger Calls,2006,1h 27m,"Horror,Thriller","Camilla Belle,Katie Cassidy,Tommy Flanagan,Brian Geraghty,Clark Gregg"
4598,Bottle Rocket,1996,1h 31m,"Comedy,Crime,Drama","Luke Wilson,Owen Wilson,Ned Dowd,Shea Fowler,Haley Miller"
4599,Valhalla Rising,2009,1h 33m,"Adventure,Drama,Action,Fantasy","Mads Mikkelsen,Gary Lewis,Jamie Sives,Ewan Stewart,Alexander Morton"
4600,From the Land of the Moon,2016,2h 0m,"Drama,Romance","Marion Cotillard,Louis Garrel,Àlex Brendemühl,Brigitte Roüan,Victoire Du Bois"
4601,Fellini's Satyricon,1969,2h 9m,"Drama,Fantasy","Martin Potter,Hiram Keller,Max Born,Salvo Randone,Mario Romagnoli"
4602,Marshland,2014,1h 45m,Thriller,"Raúl Arévalo,Javier Gutiérrez,Antonio de la Torre,Nerea Barros,Salva Reina"
4603,Son of Rambow,2007,1h 36m,Comedy,"Neil Dudgeon,Asa Butterfield,Bill Milner,Jessica Hynes,Anna Wing"
